OBJECTID,Borough,Type,Provider,Name,Location,Latitude,Longitude,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,BoroCode,BoroName,NTACode,NTAName,CounDist,Postcode,BoroCD,CT2010,BCTCB2010,BIN,BBL,DOITT_ID,"Location (Lat, Long)"
75,BK,Free,NYCHA,0,132 Carlton Ave,40.69339200000,-73.97392300000,991481.31328100000,191898.92530700000,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35.00000000000,11205,302.00000000000,18501.00000000000,3018501.00000000000,3335252.00000000000,3020410001.00000000000,658,"{'longitude': '-73.973923', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.693392'}"
76,BK,Free,NYCHA,0,138 Cumberland Walk,40.69438200000,-73.97461400000,991289.58859900000,192259.55516300000,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35.00000000000,11205,302.00000000000,18501.00000000000,3018501.00000000000,3335253.00000000000,3020410001.00000000000,659,"{'longitude': '-73.974614', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.694382'}"
77,BK,Free,NYCHA,0,277 Myrtle Ave,40.69372400000,-73.97735100000,990530.66918500000,192019.61830700000,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35.00000000000,11205,302.00000000000,2901.00000000000,3002901.00000000000,0.00000000000,3020400001.00000000000,660,"{'longitude': '-73.977351', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.693724'}"
78,BK,Free,NYCHA,0,152 N Elliott Walk,40.69374000000,-73.97779600000,990407.26621700000,192025.41619600000,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35.00000000000,11205,302.00000000000,2901.00000000000,3002901.00000000000,3335247.00000000000,3020400001.00000000000,661,"{'longitude': '-73.977796', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.69374'}"
79,BK,Free,NYCHA,0,160 N Elliott Walk,40.69368000000,-73.97724600000,990559.84596400000,192003.59537300000,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35.00000000000,11205,302.00000000000,2901.00000000000,3002901.00000000000,3345021.00000000000,3020400001.00000000000,662,"{'longitude': '-73.977246', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.69368'}"
80,BK,Free,NYCHA,0,293 Myrtle Ave,40.69350900000,-73.97698100000,990633.29332400000,191941.31433000000,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35.00000000000,11205,302.00000000000,2901.00000000000,3002901.00000000000,3335246.00000000000,3020400001.00000000000,663,"{'longitude': '-73.976981', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.693509'}"
81,BK,Free,NYCHA,0,297 Myrtle Ave,40.69349300000,-73.97663500000,990729.24326300000,191935.51053600000,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35.00000000000,11205,302.00000000000,2901.00000000000,3002901.00000000000,3335246.00000000000,3020400001.00000000000,664,"{'longitude': '-73.976635', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.693493'}"
82,BK,Free,NYCHA,0,331 Myrtle Ave,40.69344200000,-73.97319300000,991683.77055400000,191917.12999500000,Outdoor,,Brooklyn,DowntownBrooklynWiFi_Fon,,,3,Brooklyn,BK68,Fort Greene,35.00000000000,11205,302.00000000000,18501.00000000000,3018501.00000000000,3335255.00000000000,3020410001.00000000000,665,"{'longitude': '-73.973193', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.693442'}"
129,MN,Limited Free,SPECTRUM,J. Hood Wright Park,NW Field by Rec Center,40.84688900000,-73.94133300000,1000481.39108000000,247827.36824000000,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10.00000000000,10033,112.00000000000,255.00000000000,1025500.00000000000,0.00000000000,1021390404.00000000000,937,"{'longitude': '-73.941333', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.846889'}"
130,MN,Limited Free,SPECTRUM,J. Hood Wright Park,SW Field by Rec Center,40.84647200000,-73.94172200000,1000373.86767000000,247675.36756000000,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10.00000000000,10033,112.00000000000,255.00000000000,1025500.00000000000,0.00000000000,1021390404.00000000000,938,"{'longitude': '-73.941722', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.846472'}"
131,MN,Limited Free,SPECTRUM,J. Hood Wright Park,East Entrance and Playgrround,40.84620000000,-73.94134700000,1000477.68571000000,247576.33691800000,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10.00000000000,10033,112.00000000000,255.00000000000,1025500.00000000000,0.00000000000,1021390404.00000000000,939,"{'longitude': '-73.941347', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.8462'}"
132,MN,Limited Free,SPECTRUM,J. Hood Wright Park,BB Court and East Entrance,40.84644400000,-73.93998100000,1000855.55995000000,247665.49126700000,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10.00000000000,10033,112.00000000000,263.00000000000,1026300.00000000000,0.00000000000,0.00000000000,940,"{'longitude': '-73.939981', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.846444'}"
133,MN,Limited Free,SPECTRUM,J. Hood Wright Recreation Center,Recreation Rm,40.84668600000,-73.94088300000,1000605.94234000000,247753.49109100000,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10.00000000000,10033,112.00000000000,255.00000000000,1025500.00000000000,1063445.00000000000,1021390404.00000000000,941,"{'longitude': '-73.940883', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.846686'}"
134,MN,Free,AT&T,Thomas Jefferson Park,Entire Park,40.79310000000,-73.93540000000,1002137.32543000000,228231.25060800000,Outdoor,,New York,attwifi,,,1,Manhattan,MN34,East Harlem North,8.00000000000,10029,111.00000000000,178.00000000000,1017800.00000000000,0.00000000000,1017050001.00000000000,942,"{'longitude': '-73.9354', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.7931'}"
135,QU,Free,AT&T,Astoria Park,"Track, Ballfields",40.77700000000,-73.92520000000,1004966.64819000000,222367.72099700000,Outdoor,,Queens,attwifi,,,4,Queens,QN99,park-cemetery-etc-Queens,22.00000000000,11105,401.00000000000,99.00000000000,4009900.00000000000,0.00000000000,4008980001.00000000000,943,"{'longitude': '-73.9252', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.777'}"
136,QU,Free,AT&T,Macdonald Park,Entire Park,40.72210000000,-73.84660000000,1026770.75714000000,202394.26881800000,Outdoor,,Queens,attwifi,,,4,Queens,QN17,Forest Hills,29.00000000000,11375,406.00000000000,711.00000000000,4071100.00000000000,0.00000000000,0.00000000000,944,"{'longitude': '-73.8466', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.7221'}"
137,SI,Free,AT&T,Clove Lakes Park,Area near Ballfields,40.61730000000,-74.10630000000,954738.49241000000,164193.32520700000,Outdoor,,Staten Island,attwifi,,,5,Staten Island,SI07,Westerleigh,49.00000000000,10301,501.00000000000,147.00000000000,5014700.00000000000,0.00000000000,5003190001.00000000000,945,"{'longitude': '-74.1063', 'human_address': '{""address"":"""",""city"":""Staten Island"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.6173'}"
138,MN,Limited Free,SPECTRUM,J. Hood Wright Recreation Center,Gym and Multipurpose Rm,40.84656200000,-73.94086000000,1000612.33636000000,247708.31762500000,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10.00000000000,10033,112.00000000000,255.00000000000,1025500.00000000000,1063445.00000000000,1021390404.00000000000,946,"{'longitude': '-73.94086', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.846562'}"
139,MN,Limited Free,SPECTRUM,J. Hood Wright Recreation Center,Computer Resource Rm,40.84638300000,-73.94070600000,1000654.98785000000,247643.13009100000,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN36,Washington Heights South,10.00000000000,10033,112.00000000000,255.00000000000,1025500.00000000000,1063445.00000000000,1021390404.00000000000,947,"{'longitude': '-73.940706', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.846383'}"
140,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Park and stadium area,40.82477800000,-73.94217800000,1000252.92271000000,239771.35646500000,Outdoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN04,Hamilton Heights,9.00000000000,10039,110.00000000000,231.00000000000,1023100.00000000000,0.00000000000,1020520001.00000000000,948,"{'longitude': '-73.942178', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.824778'}"
141,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Library,40.82413100000,-73.94246400000,1000173.92352000000,239535.57872100000,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN04,Hamilton Heights,9.00000000000,10039,110.00000000000,231.00000000000,1023100.00000000000,1084164.00000000000,1020520001.00000000000,949,"{'longitude': '-73.942464', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.824131'}"
142,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Dugout,40.82413100000,-73.94246400000,1000173.92352000000,239535.57872100000,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN04,Hamilton Heights,9.00000000000,10039,110.00000000000,231.00000000000,1023100.00000000000,1084164.00000000000,1020520001.00000000000,950,"{'longitude': '-73.942464', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.824131'}"
143,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Computer Lab,40.82413100000,-73.94246400000,1000173.92352000000,239535.57872100000,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN04,Hamilton Heights,9.00000000000,10039,110.00000000000,231.00000000000,1023100.00000000000,1084164.00000000000,1020520001.00000000000,951,"{'longitude': '-73.942464', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.824131'}"
144,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Gymnasium,40.82413100000,-73.94246400000,1000173.92352000000,239535.57872100000,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN04,Hamilton Heights,9.00000000000,10039,110.00000000000,231.00000000000,1023100.00000000000,1084164.00000000000,1020520001.00000000000,952,"{'longitude': '-73.942464', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.824131'}"
145,SI,Free,AT&T,Ocean Breeze Park,Restaurant area,40.58900000000,-74.06670000000,965724.57772100000,153872.05352600000,Outdoor,,Staten Island,attwifi,,,5,Staten Island,SI36,Old Town-Dongan Hills-South Beach,50.00000000000,10305,595.00000000000,70.00000000000,5007000.00000000000,5162377.00000000000,5035250200.00000000000,953,"{'longitude': '-74.0667', 'human_address': '{""address"":"""",""city"":""Staten Island"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.589'}"
146,MN,Free,AT&T,Thomas Paine Park,Entire Park,40.71480000000,-74.00280000000,983473.78598900000,199697.43661300000,Outdoor,,New York,attwifi,,,1,Manhattan,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1.00000000000,10007,101.00000000000,31.00000000000,1003100.00000000000,0.00000000000,1001680001.00000000000,954,"{'longitude': '-74.0028', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.7148'}"
147,MN,Free,AT&T,Tompkins Square Park,Around the Field House,40.72650000000,-73.98170000000,989322.22212700000,203960.62362500000,Outdoor,,New York,attwifi,,,1,Manhattan,MN22,East Village,2.00000000000,10009,103.00000000000,32.00000000000,1003200.00000000000,0.00000000000,1004030001.00000000000,955,"{'longitude': '-73.9817', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.7265'}"
148,QU,Limited Free,AT&T,Flushing Meadows Corona Park,Queens Zoo in Flushing Meadows Corona Park,40.74320000000,-73.84430000000,1027394.62663000000,210082.77247000000,Outdoor,,Queens,attwifi,,,4,Queens,QN99,park-cemetery-etc-Queens,21.00000000000,11368,481.00000000000,38302.00000000000,4038302.00000000000,4464054.00000000000,4020180001.00000000000,956,"{'longitude': '-73.8443', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.7432'}"
8330,BX,Free,LinkNYC - Citybridge,bx-01-146066,610 MELROSE AVE,40.81738000000,-73.91707800000,1007202.15782000000,237081.51637200000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020595,9999-09-09T00:00:00,2,Bronx,BX34,Melrose South-Mott Haven North,17.00000000000,10455,201.00000000000,65.00000000000,2006500.00000000000,2097082.00000000000,2023740010.00000000000,4608,"{'longitude': '-73.917078', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.81738'}"
8331,BX,Free,LinkNYC - Citybridge,BX-01-GF22167,624 MELROSE AVE,40.81801700000,-73.91679100000,1007281.42473000000,237313.57233900000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020596,9999-09-09T00:00:00,2,Bronx,BX34,Melrose South-Mott Haven North,17.00000000000,10455,201.00000000000,67.00000000000,2006700.00000000000,2001345.00000000000,2023740030.00000000000,4609,"{'longitude': '-73.916791', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.818017'}"
8332,BX,Free,LinkNYC - Citybridge,bx-03-146043,871 BROOK AVENUE,40.82251900000,-73.91069000000,1008968.40134000000,238955.56380500000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020598,9999-09-09T00:00:00,2,Bronx,BX35,Morrisania-Melrose,17.00000000000,10451,203.00000000000,141.00000000000,2014100.00000000000,2001203.00000000000,2023650030.00000000000,4610,"{'longitude': '-73.91069', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.822519'}"
8333,BX,Free,LinkNYC - Citybridge,bx-01-146065,844 ST ANNS AVENUE,40.82233800000,-73.90942700000,1009317.93312000000,238890.02456600000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020599,9999-09-09T00:00:00,2,Bronx,BX34,Melrose South-Mott Haven North,17.00000000000,10456,201.00000000000,71.00000000000,2007100.00000000000,2004358.00000000000,2026190010.00000000000,4611,"{'longitude': '-73.909427', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.822338'}"
8334,BX,Free,LinkNYC - Citybridge,bx-01-146049,289 MORRIS AVENUE,40.81207900000,-73.92659000000,1004571.06761000000,235147.86341500000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020603,9999-09-09T00:00:00,2,Bronx,BX39,Mott Haven-Port Morris,8.00000000000,10451,201.00000000000,51.00000000000,2005100.00000000000,2000953.00000000000,2023330030.00000000000,4612,"{'longitude': '-73.92659', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.812079'}"
8335,BX,Free,LinkNYC - Citybridge,bx-01-146046,301 MORRIS AVENUE,40.81255700000,-73.92624400000,1004666.69767000000,235322.29318500000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Bronx,LinkNYC Free Wi-Fi,LINK-020604,9999-09-09T00:00:00,2,Bronx,BX39,Mott Haven-Port Morris,8.00000000000,10451,201.00000000000,51.00000000000,2005100.00000000000,2000956.00000000000,2023330050.00000000000,4613,"{'longitude': '-73.926244', 'human_address': '{""address"":"""",""city"":""Bronx"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.812557'}"
8336,BK,Free,LinkNYC - Citybridge,bk-02-145910,66 SMITH STREET,40.68940800000,-73.98872900000,987375.81197800000,190446.64212200000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020653,2017-10-06T00:00:00,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33.00000000000,11201,302.00000000000,43.00000000000,3004300.00000000000,3348905.00000000000,3002587500.00000000000,4614,"{'longitude': '-73.988729', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.689408'}"
8337,BK,Free,LinkNYC - Citybridge,bk-02-145904,71 WYCKOFF STREET,40.68617700000,-73.99101400000,986742.16199900000,189269.34132700000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020655,2017-09-18T00:00:00,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33.00000000000,11201,302.00000000000,69.00000000000,3006900.00000000000,3005750.00000000000,3003840050.00000000000,4615,"{'longitude': '-73.991014', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.686177'}"
8338,BK,Free,LinkNYC - Citybridge,bk-06-145906,333 BALTIC STREET,40.68479900000,-73.99158100000,986584.94840200000,188767.26195100000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020657,2017-09-18T00:00:00,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33.00000000000,11201,306.00000000000,69.00000000000,3006900.00000000000,3006352.00000000000,3003970000.00000000000,4616,"{'longitude': '-73.991581', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.684799'}"
8339,BK,Free,LinkNYC - Citybridge,bk-06-145905,220 SMITH STREET,40.68430400000,-73.99218400000,986417.59867100000,188586.82694400000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020658,2017-09-18T00:00:00,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33.00000000000,11201,306.00000000000,69.00000000000,3006900.00000000000,3336068.00000000000,3004020050.00000000000,4617,"{'longitude': '-73.992184', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.684304'}"
8340,BK,Free,LinkNYC - Citybridge,bk-06-145876,244 SMITH STREET,40.68343600000,-73.99277300000,986254.53403700000,188270.69568700000,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Brooklyn,LinkNYC Free Wi-Fi,LINK-020659,2017-10-23T00:00:00,3,Brooklyn,BK33,Carroll Gardens-Columbia Street-Red Hook,33.00000000000,11231,306.00000000000,75.00000000000,3007500.00000000000,3336097.00000000000,3004140040.00000000000,4618,"{'longitude': '-73.992773', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.683436'}"
174,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Admin Office,40.82413100000,-73.94246400000,1000173.92352000000,239535.57872100000,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN04,Hamilton Heights,9.00000000000,10039,110.00000000000,231.00000000000,1023100.00000000000,1084164.00000000000,1020520001.00000000000,982,"{'longitude': '-73.942464', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.824131'}"
175,MN,Limited Free,SPECTRUM,Jackie Robinson Recreation Center,Maintenance,40.82413100000,-73.94246400000,1000173.92352000000,239535.57872100000,Indoor,3 free 10 min sessions,New York,GuestWiFi,0,,1,Manhattan,MN04,Hamilton Heights,9.00000000000,10039,110.00000000000,231.00000000000,1023100.00000000000,1084164.00000000000,1020520001.00000000000,983,"{'longitude': '-73.942464', 'human_address': '{""address"":"""",""city"":""New York"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.824131'}"
176,QU,Limited Free,SPECTRUM,Juniper Valley Park,Juniper Blvd South East,40.71881200000,-73.88536000000,1016028.49549000000,201179.91297900000,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,,4,Queens,QN21,Middle Village,30.00000000000,11379,405.00000000000,66501.00000000000,4066501.00000000000,0.00000000000,0.00000000000,984,"{'longitude': '-73.88536', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.718812'}"
177,QU,Limited Free,SPECTRUM,Juniper Valley Park,Playground,40.72023100000,-73.87780600000,1018121.76066000000,201699.72821200000,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,,4,Queens,QN21,Middle Village,30.00000000000,11379,405.00000000000,663.00000000000,4066300.00000000000,0.00000000000,4029600002.00000000000,985,"{'longitude': '-73.877806', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.720231'}"
178,QU,Limited Free,SPECTRUM,Juniper Valley Park,Comfort Station,40.72059800000,-73.87733700000,1018251.57864000000,201833.61934800000,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,,4,Queens,QN21,Middle Village,30.00000000000,11379,405.00000000000,663.00000000000,4066300.00000000000,0.00000000000,4029600002.00000000000,986,"{'longitude': '-73.877337', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.720598'}"
179,QU,Limited Free,SPECTRUM,Juniper Valley Park,Sitting Area,40.72102600000,-73.87793500000,1018085.59866000000,201989.32113700000,Outdoor,3 free 10 min sessions,Queens,GuestWiFi,0,,4,Queens,QN21,Middle Village,30.00000000000,11379,405.00000000000,663.00000000000,4066300.00000000000,0.00000000000,4029600002.00000000000,987,"{'longitude': '-73.877935', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.721026'}"
180,QU,Limited Free,SPECTRUM,Juniper Valley Park,Juniper Blvd South West,40.71921000000,-73.88533500000,1016035.23563000000,201324.92548400000,Outdoor TWC Aerial,3 free 10 min sessions,Queens,GuestWiFi,0,,4,Queens,QN21,Middle Village,30.00000000000,11379,405.00000000000,663.00000000000,4066300.00000000000,0.00000000000,0.00000000000,988,"{'longitude': '-73.885335', 'human_address': '{""address"":"""",""city"":""Queens"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.71921'}"
181,BK,Free,Downtown Brooklyn,,160 Schermerhorn St.,40.68931900000,-73.98716200000,987810.30159500000,190414.19664900000,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33.00000000000,11201,302.00000000000,43.00000000000,3004300.00000000000,3394335.00000000000,3001700015.00000000000,989,"{'longitude': '-73.987162', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.689319'}"
182,BK,Free,Downtown Brooklyn,,162 Flatbush Ave. Extension (Pole),40.69469300000,-73.98384900000,988728.71904900000,192372.25441300000,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33.00000000000,11201,302.00000000000,15.00000000000,3001500.00000000000,0.00000000000,0.00000000000,990,"{'longitude': '-73.983849', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.694693'}"
183,BK,Free,Downtown Brooklyn,,162 Flatbush Ave. Extension (Pole),40.69469300000,-73.98384900000,988728.71904900000,192372.25441300000,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33.00000000000,11201,302.00000000000,15.00000000000,3001500.00000000000,0.00000000000,0.00000000000,991,"{'longitude': '-73.983849', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.694693'}"
184,BK,Free,Downtown Brooklyn,,196 Flatbush Ave. Extension (Pole),40.69372100000,-73.98332800000,988873.26141100000,192018.15341500000,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33.00000000000,11201,302.00000000000,15.00000000000,3001500.00000000000,0.00000000000,0.00000000000,992,"{'longitude': '-73.983328', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.693721'}"
185,BK,Free,Downtown Brooklyn,,196 Flatbush Ave. Extension (Pole),40.69372100000,-73.98332800000,988873.26141100000,192018.15341500000,Outdoor,,Brooklyn,Downtown Brooklyn WiFi,,,3,Brooklyn,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,33.00000000000,11201,302.00000000000,15.00000000000,3001500.00000000000,0.00000000000,0.00000000000,993,"{'longitude': '-73.983328', 'human_address': '{""address"":"""",""city"":""Brooklyn"",""state"":"""",""zip"":""""}', 'needs_recoding': False, 'latitude': '40.693721'}"
